application_id,student_id,application_date,requested_amount,installments,purpose,has_guarantor,rent_expense,other_debts,channel
A001685,S000336,2024-05-03,2278.58,6,Intercâmbio,0,0.0,345.44,App
A001686,S000389,2024-08-23,2882.54,12,Curso,1,1200.0,1866.29,Web
A001687,S001018,2024-10-15,4037.18,6,Taxas/Documentos,0,1200.0,612.74,App
A001688,S000580,2024-02-21,4137.04,18,Moradia,0,700.0,583.27,App
A001689,S001112,2024-12-01,2489.31,6,Moradia,0,400.0,0.0,Web
A001690,S000087,2024-02-15,2650.89,3,Taxas/Documentos,1,1200.0,443.68,Agência
A001691,S000425,2024-06-19,3866.14,24,Curso,0,1200.0,244.35,WhatsApp
A001692,S000263,2024-04-15,3046.19,9,Intercâmbio,0,950.0,908.64,App
A001693,S001040,2024-07-25,3949.77,12,Saúde,0,950.0,0.0,App
A001694,S001496,2024-02-05,875.32,12,Saúde,0,700.0,577.91,App
A001695,S000563,2024-11-10,3276.52,9,Saúde,0,0.0,366.89,App
A001696,S000677,2024-03-23,2998.3,9,Saúde,1,0.0,685.69,App
A001697,S001288,2024-09-08,5663.59,12,Transporte,1,400.0,0.0,App
A001698,S001077,2024-05-25,4347.16,24,Notebook,0,1600.0,430.16,Web
A001699,S001198,2024-03-05,5547.23,18,Moradia,1,400.0,495.19,App
A001700,S001797,2024-06-06,2622.13,18,Curso,0,950.0,142.3,App
A001701,S001297,2024-11-08,725.26,12,Transporte,0,400.0,262.1,App
A001702,S000709,2024-05-30,3251.98,12,Intercâmbio,0,700.0,486.88,Agência
A001703,S000398,2025-01-14,2276.1,3,Transporte,1,0.0,580.65,App
A001704,S000542,2024-10-05,2763.26,9,Taxas/Documentos,1,400.0,425.76,App
A001705,S000878,2024-08-23,2321.38,9,Curso,0,400.0,0.0,Web
A001706,S001088,2024-05-17,2754.15,12,Curso,0,1200.0,98.68,Web
A001707,S000112,2024-10-07,1828.33,6,Transporte,0,400.0,0.0,App
A001708,S000428,2024-06-02,841.39,6,Saúde,0,700.0,498.78,App
A001709,S001035,2024-10-10,3620.14,9,Intercâmbio,0,1600.0,442.29,Web
A001710,S000596,2024-06-17,1139.67,9,Notebook,0,2200.0,0.0,Web
A001711,S000476,2024-07-24,1612.9,9,Notebook,0,1600.0,457.28,App
A001712,S000035,2024-04-26,1374.05,9,Notebook,0,700.0,0.0,App
A001713,S000762,2024-02-16,3377.18,18,Curso,1,400.0,286.84,Web
A001714,S000579,2024-07-22,1668.74,6,Intercâmbio,1,950.0,0.0,WhatsApp
A001715,S001599,2024-04-24,3169.99,18,Moradia,1,0.0,243.86,App
A001716,S001143,2024-12-21,8615.1,6,Moradia,0,400.0,404.98,App
A001717,S001049,2024-10-03,2639.0,6,Notebook,0,950.0,270.39,Web
A001718,S001288,2024-03-21,3381.05,18,Notebook,0,0.0,628.02,App
A001719,S000097,2024-05-30,4983.29,18,Notebook,0,700.0,331.32,Web
A001720,S001756,2024-07-28,1204.15,6,Transporte,0,0.0,0.0,App
A001721,S001590,2024-09-21,2408.37,18,Transporte,0,1200.0,0.0,Web
A001722,S001725,2024-12-29,3728.02,6,Intercâmbio,1,400.0,0.0,Web
A001723,S001491,2024-10-19,1492.76,9,Intercâmbio,0,700.0,0.0,App
A001724,S001209,2024-02-04,6586.91,12,Taxas/Documentos,1,700.0,976.06,App
A001725,S001797,2024-09-05,1949.17,6,Moradia,1,2200.0,0.0,App
A001726,S001685,2024-11-01,1527.47,12,Saúde,0,400.0,819.73,Web
A001727,S000059,2024-09-27,1098.71,12,Moradia,0,700.0,683.87,WhatsApp
A001728,S000753,2024-05-23,5932.32,24,Moradia,0,0.0,233.82,WhatsApp
A001729,S001175,2025-01-26,1474.35,6,Notebook,0,950.0,223.6,App
A001730,S001489,2024-08-03,2687.45,6,Curso,0,950.0,14.87,App
A001731,S001570,2024-09-04,3830.39,12,Curso,0,400.0,91.04,App
A001732,S001605,2024-02-15,4324.78,6,Taxas/Documentos,0,950.0,0.0,App
A001733,S001765,2024-06-09,2938.15,3,Moradia,0,700.0,0.0,App
A001734,S000372,2024-11-29,3864.37,12,Intercâmbio,0,400.0,159.66,App
A001735,S001055,2024-08-29,2226.77,6,Taxas/Documentos,1,0.0,21.45,WhatsApp
A001736,S001537,2024-06-29,1266.07,12,Intercâmbio,1,700.0,644.77,Web
A001737,S001509,2024-10-27,2732.69,18,Transporte,0,700.0,1021.76,App
A001738,S001798,2024-07-03,2301.46,6,Taxas/Documentos,0,700.0,23.62,App
A001739,S001295,2024-05-21,2823.27,9,Curso,0,0.0,718.88,Web
A001740,S001603,2024-12-27,2171.76,18,Transporte,0,400.0,574.85,App
A001741,S000017,2024-08-06,1609.12,6,Taxas/Documentos,0,950.0,666.58,App
A001742,S000445,2024-08-29,7356.79,12,Intercâmbio,0,400.0,49.44,Agência
A001743,S000474,2024-12-19,5573.61,3,Saúde,0,0.0,198.7,Web
A001744,S000163,2025-01-18,3935.69,9,Curso,0,400.0,763.47,App
A001745,S000794,2024-02-21,1648.01,9,Moradia,1,1600.0,690.92,App
A001746,S000528,2024-09-15,5152.14,9,Curso,0,700.0,649.21,Agência
A001747,S001336,2024-11-10,2979.24,6,Transporte,0,400.0,158.3,Web
A001748,S000127,2025-01-16,1446.45,12,Moradia,0,950.0,0.0,App
A001749,S001644,2024-06-08,2818.1,9,Moradia,0,1200.0,0.0,App
A001750,S000713,2024-11-26,1090.94,6,Curso,0,1600.0,0.0,Web
A001751,S000352,2024-05-06,2781.88,12,Moradia,1,950.0,146.89,App
A001752,S000537,2024-06-26,1401.2,24,Transporte,1,0.0,208.75,App
A001753,S001119,2024-09-17,1310.15,6,Notebook,1,1200.0,1052.21,App
A001754,S000531,2024-04-29,1291.56,6,Moradia,0,700.0,42.4,App
A001755,S000199,2024-11-20,1259.49,12,Taxas/Documentos,0,0.0,1044.15,App
A001756,S000415,2025-01-30,5159.36,6,Taxas/Documentos,0,1200.0,2173.18,App
A001757,S000082,2024-10-04,2261.92,12,Transporte,0,1600.0,290.87,WhatsApp
A001758,S000797,2024-08-23,2095.13,9,Saúde,0,950.0,0.0,App
A001759,S001654,2024-06-11,2468.66,18,Notebook,1,400.0,267.21,Web
A001760,S001645,2024-11-08,2278.33,6,Notebook,0,700.0,173.78,App
A001761,S000573,2024-08-15,1811.39,6,Intercâmbio,1,950.0,1141.75,App
A001762,S000661,2024-03-04,4105.96,12,Taxas/Documentos,0,950.0,47.06,Web
A001763,S000533,2024-10-13,1162.22,3,Saúde,0,1600.0,379.82,App
A001764,S001130,2024-07-09,5154.52,12,Moradia,0,400.0,31.74,App
A001765,S001580,2024-04-01,1515.59,24,Taxas/Documentos,0,950.0,0.0,App
A001766,S000062,2024-08-29,2129.89,6,Saúde,0,1200.0,543.75,Agência
A001767,S000398,2024-08-29,1929.94,9,Intercâmbio,0,700.0,645.82,Web
A001768,S000366,2024-09-04,2169.97,6,Intercâmbio,1,0.0,257.38,Web
A001769,S000447,2024-02-17,7725.44,6,Notebook,0,1600.0,324.51,Agência
A001770,S000370,2024-07-24,1616.3,9,Moradia,0,1600.0,0.0,Web
A001771,S001544,2024-12-23,4559.26,12,Saúde,0,1600.0,86.96,App
A001772,S001010,2024-08-31,8729.18,9,Notebook,0,1600.0,360.69,Web
A001773,S000691,2024-07-21,5533.52,6,Transporte,1,1600.0,109.51,App
A001774,S000985,2024-09-02,6343.38,12,Saúde,0,700.0,104.33,WhatsApp
A001775,S000801,2024-05-20,3418.27,12,Notebook,0,700.0,0.0,Web
A001776,S000874,2024-02-15,5583.75,18,Curso,0,1600.0,862.49,WhatsApp
A001777,S000449,2024-03-21,1690.33,18,Curso,1,950.0,311.31,App
A001778,S000228,2024-04-26,5464.68,12,Intercâmbio,1,700.0,365.69,App
A001779,S000568,2024-09-07,4520.72,9,Curso,1,1600.0,680.35,App
A001780,S000169,2024-06-20,5594.6,18,Moradia,0,950.0,0.0,App
A001781,S000989,2024-10-17,2268.6,3,Taxas/Documentos,0,950.0,0.0,WhatsApp
A001782,S001757,2024-06-15,3135.73,9,Moradia,0,1600.0,0.0,Web
A001783,S001412,2024-11-05,2494.19,12,Curso,1,400.0,0.0,App
A001784,S001390,2024-12-03,3726.81,3,Notebook,0,400.0,0.0,Web
A001785,S001218,2024-05-15,4814.89,9,Curso,0,1600.0,0.0,App
A001786,S001415,2024-09-02,3206.4,3,Saúde,0,0.0,101.01,App
A001787,S000290,2024-10-30,3134.58,18,Moradia,0,700.0,124.96,Web
A001788,S001206,2024-10-19,1933.8,9,Notebook,0,400.0,0.0,Web
A001789,S000295,2024-10-06,724.18,12,Transporte,1,1200.0,72.7,Web
A001790,S000225,2024-11-30,3153.23,12,Intercâmbio,0,400.0,1968.87,App
A001791,S000858,2024-04-25,1722.81,12,Taxas/Documentos,0,0.0,3233.96,App
A001792,S000405,2024-12-07,2608.66,6,Transporte,1,0.0,267.81,App
A001793,S001044,2024-09-16,1132.78,12,Taxas/Documentos,0,1600.0,0.0,Web
A001794,S001451,2024-04-18,2872.38,6,Moradia,0,1600.0,0.0,Web
A001795,S001006,2024-05-04,8484.38,18,Curso,0,1600.0,660.0,WhatsApp
A001796,S000264,2025-01-23,1948.13,6,Saúde,0,950.0,317.65,App
A001797,S001548,2024-07-11,1178.85,9,Saúde,0,950.0,0.0,Agência
A001798,S001107,2024-03-22,3231.34,24,Moradia,0,1600.0,0.0,Web
A001799,S000211,2024-07-26,884.44,24,Moradia,0,400.0,482.62,App
A001800,S001175,2024-12-11,4639.99,24,Moradia,0,700.0,189.54,App
A001801,S001720,2024-09-16,1183.15,6,Curso,1,1200.0,0.0,Web
A001802,S000133,2024-03-08,7263.01,6,Moradia,0,950.0,0.0,App
A001803,S000244,2024-09-14,1845.26,18,Moradia,0,0.0,56.26,App
A001804,S000905,2024-04-02,3664.3,6,Intercâmbio,1,950.0,830.96,App
A001805,S000787,2025-01-18,3268.87,9,Notebook,0,1600.0,152.59,App
A001806,S000647,2024-05-12,1580.05,18,Notebook,1,1200.0,468.35,App
A001807,S001073,2024-08-24,7144.24,6,Transporte,0,0.0,2679.38,App
A001808,S000292,2024-09-25,2024.99,18,Transporte,0,700.0,378.72,App
A001809,S001048,2024-03-28,2321.77,6,Intercâmbio,0,0.0,0.0,App
A001810,S000192,2024-11-20,2554.19,12,Moradia,0,1600.0,596.09,App
A001811,S000135,2024-11-12,1216.04,9,Moradia,0,1200.0,1110.05,Web
A001812,S000473,2024-06-23,1991.33,12,Intercâmbio,0,1600.0,533.38,App
A001813,S001583,2025-01-30,1584.97,12,Taxas/Documentos,1,1200.0,82.35,Web
A001814,S001402,2024-04-07,2406.35,6,Saúde,0,1600.0,41.25,App
A001815,S000889,2024-02-24,900.08,12,Notebook,0,950.0,401.02,WhatsApp
A001816,S001369,2024-05-26,2297.6,12,Notebook,1,2200.0,129.31,WhatsApp
A001817,S000682,2024-11-04,2894.27,9,Moradia,1,700.0,38.24,App
A001818,S001529,2024-06-24,745.1,9,Intercâmbio,0,700.0,482.6,App
A001819,S001299,2024-08-10,6203.19,12,Intercâmbio,1,700.0,114.93,App
A001820,S001323,2024-10-18,7196.3,18,Saúde,1,950.0,1133.43,App
A001821,S001627,2024-11-07,1715.41,9,Curso,0,0.0,571.86,App
A001822,S000595,2024-02-01,5901.95,12,Taxas/Documentos,0,400.0,422.83,Web
A001823,S000614,2024-08-04,3852.4,12,Saúde,0,950.0,0.0,App
A001824,S001288,2024-12-12,2265.57,18,Intercâmbio,1,1600.0,764.94,App
A001825,S000367,2024-08-17,2370.62,12,Saúde,1,2200.0,0.0,App
A001826,S000958,2024-09-09,2826.24,12,Intercâmbio,1,0.0,0.0,Agência
A001827,S000925,2024-10-24,2673.89,9,Notebook,0,1200.0,188.25,WhatsApp
A001828,S000839,2024-10-22,2245.67,12,Notebook,0,1200.0,62.59,App
A001829,S000157,2024-07-25,1877.79,6,Curso,1,1200.0,102.01,Agência
A001830,S001322,2024-11-29,727.62,12,Saúde,0,400.0,9.87,Agência
A001831,S001692,2024-07-07,3998.95,6,Notebook,1,1200.0,317.07,Agência
A001832,S001672,2024-05-13,2084.57,18,Saúde,1,700.0,195.61,Web
A001833,S001522,2024-10-08,3291.11,3,Moradia,1,2200.0,518.13,Web
A001834,S000418,2024-04-29,5104.07,12,Notebook,1,1600.0,397.04,App
A001835,S000810,2024-02-27,4710.03,9,Transporte,0,1200.0,439.52,WhatsApp
A001836,S001066,2024-12-22,1477.36,12,Curso,1,950.0,1506.59,Web
A001837,S000613,2024-11-14,846.67,24,Notebook,0,1200.0,1026.21,Web
A001838,S001169,2024-04-15,1199.01,6,Curso,0,1200.0,287.53,App
A001839,S000049,2024-04-12,4882.74,18,Notebook,0,700.0,0.0,Web
A001840,S001631,2024-08-01,2026.61,6,Intercâmbio,1,0.0,0.0,App
A001841,S001250,2024-11-19,1457.8,6,Intercâmbio,0,1200.0,379.75,Agência
A001842,S000262,2024-10-01,3373.98,12,Saúde,0,950.0,858.74,App
A001843,S001369,2024-06-11,4527.99,12,Saúde,0,400.0,432.99,Web
A001844,S001444,2024-10-29,3117.82,6,Taxas/Documentos,1,1600.0,113.43,App
A001845,S001694,2024-11-15,1293.54,6,Curso,0,700.0,181.35,App
A001846,S000888,2024-04-26,838.45,24,Curso,0,1200.0,2004.06,App
A001847,S000026,2024-07-10,739.53,6,Transporte,0,950.0,0.0,WhatsApp
A001848,S000304,2024-10-19,2021.97,6,Notebook,1,950.0,204.21,App
A001849,S000917,2024-04-02,1146.12,24,Curso,1,400.0,351.89,WhatsApp
A001850,S001178,2024-04-21,3431.31,6,Moradia,1,1200.0,1414.6,Agência
A001851,S000586,2024-08-09,917.31,12,Notebook,1,400.0,707.58,App
A001852,S000312,2024-03-05,5415.83,12,Curso,1,950.0,255.65,Agência
A001853,S001287,2024-04-05,1150.7,12,Transporte,0,1200.0,432.09,App
A001854,S001785,2024-08-26,5128.68,18,Transporte,1,400.0,514.4,App
A001855,S000315,2024-05-23,1434.32,12,Taxas/Documentos,0,0.0,306.31,App
A001856,S000945,2024-04-19,3666.04,9,Transporte,0,1200.0,0.0,App
A001857,S001717,2024-04-20,1117.08,12,Curso,0,950.0,364.29,Web
A001858,S001482,2024-02-20,3382.13,9,Taxas/Documentos,0,950.0,148.19,Web
A001859,S000869,2024-07-29,1152.0,18,Taxas/Documentos,0,1600.0,774.95,App
A001860,S000534,2024-08-31,2082.49,6,Curso,1,400.0,133.77,Agência
A001861,S001317,2024-09-03,2408.52,12,Intercâmbio,0,1200.0,0.0,App
A001862,S001603,2024-05-08,2322.32,6,Transporte,0,1200.0,144.36,Web
A001863,S000902,2024-09-13,2798.69,12,Taxas/Documentos,1,700.0,272.97,App
A001864,S000097,2024-02-27,3222.59,12,Curso,0,1200.0,0.0,App
A001865,S001160,2024-08-10,1620.04,3,Notebook,1,700.0,553.47,Web
A001866,S001467,2024-10-05,7463.48,6,Taxas/Documentos,0,400.0,332.75,App
A001867,S001592,2024-05-30,1579.94,24,Saúde,0,1600.0,0.0,App
A001868,S001040,2024-04-07,1552.61,24,Intercâmbio,0,1200.0,1173.5,Agência
A001869,S000702,2024-09-19,2375.31,6,Taxas/Documentos,0,0.0,213.19,App
A001870,S001138,2024-05-16,3156.0,18,Moradia,1,950.0,0.0,App
A001871,S000940,2024-03-24,1247.15,9,Saúde,0,0.0,1771.25,App
A001872,S000974,2024-03-08,3051.94,12,Saúde,0,700.0,698.86,Agência
A001873,S001726,2024-11-11,2239.9,6,Curso,1,1200.0,383.9,App
A001874,S000718,2025-01-22,877.92,12,Moradia,0,0.0,634.85,App
A001875,S001316,2024-03-26,1181.33,6,Moradia,1,400.0,755.81,App
A001876,S001410,2024-09-29,778.22,18,Notebook,1,2200.0,1188.31,App
A001877,S001725,2024-03-13,3317.09,12,Saúde,0,1200.0,0.0,Agência
A001878,S001027,2024-07-18,1436.88,3,Moradia,1,700.0,0.0,Agência
A001879,S001632,2024-03-17,3746.55,12,Intercâmbio,1,0.0,0.0,Agência
A001880,S000737,2024-04-02,2776.24,9,Intercâmbio,0,700.0,0.0,Web
A001881,S001083,2024-09-07,1643.91,18,Moradia,0,950.0,282.87,App
A001882,S000285,2024-05-16,2878.12,24,Saúde,0,950.0,846.85,Web
A001883,S000956,2024-03-01,4190.56,12,Taxas/Documentos,0,400.0,60.2,Web
A001884,S001032,2024-03-06,1418.6,6,Intercâmbio,0,1600.0,0.0,App
A001885,S001178,2024-03-12,2133.12,18,Moradia,0,0.0,0.0,App
A001886,S000706,2024-05-01,1655.47,12,Notebook,0,1600.0,295.58,App
A001887,S001560,2024-02-26,6528.97,9,Taxas/Documentos,0,700.0,648.62,Web
A001888,S001697,2024-10-07,5151.15,12,Saúde,1,700.0,1673.63,WhatsApp
A001889,S001448,2024-11-19,2330.65,6,Intercâmbio,0,700.0,136.7,Web
A001890,S001547,2024-09-10,1552.79,18,Intercâmbio,0,2200.0,288.27,App
A001891,S001343,2024-09-09,2245.68,18,Transporte,1,950.0,489.54,Web
A001892,S001057,2024-11-29,1676.51,12,Notebook,1,400.0,453.37,App
A001893,S000079,2024-05-10,7012.2,9,Saúde,0,1600.0,392.75,Web
A001894,S000910,2024-11-04,5315.03,18,Notebook,0,950.0,0.0,App
A001895,S000854,2024-03-04,2502.87,6,Taxas/Documentos,0,2200.0,320.64,Web
A001896,S000620,2024-05-16,5488.63,18,Moradia,0,700.0,114.03,App
A001897,S001207,2024-04-13,2490.03,9,Curso,0,0.0,0.0,Web
A001898,S001619,2024-12-21,1954.17,9,Intercâmbio,0,950.0,408.69,App
A001899,S000601,2024-09-29,1826.13,6,Taxas/Documentos,0,1200.0,0.0,Web
A001900,S001631,2024-05-10,798.86,12,Moradia,0,1200.0,0.0,Web
A001901,S000914,2024-09-04,3345.3,6,Saúde,0,1600.0,344.28,App
A001902,S000283,2024-03-28,1947.18,9,Saúde,1,700.0,0.0,WhatsApp
A001903,S001483,2024-06-20,2182.26,12,Notebook,0,950.0,569.84,App
A001904,S000967,2024-03-19,789.25,12,Moradia,1,1600.0,0.0,App
A001905,S000299,2024-02-10,1484.41,9,Notebook,0,700.0,0.0,App
A001906,S001532,2024-08-27,7293.87,9,Transporte,1,950.0,65.04,App
A001907,S001445,2024-04-21,4266.45,18,Intercâmbio,0,950.0,380.68,App
A001908,S001279,2024-08-17,4275.3,9,Intercâmbio,1,1600.0,774.76,App
A001909,S001205,2024-05-30,2971.99,9,Taxas/Documentos,0,1200.0,181.54,WhatsApp
A001910,S000795,2024-03-20,4402.22,18,Transporte,0,700.0,0.0,Web
A001911,S000476,2024-03-24,2741.09,9,Moradia,1,700.0,382.3,App
A001912,S000516,2024-10-13,1308.66,9,Notebook,0,950.0,0.0,App
A001913,S000896,2024-04-16,8210.27,12,Intercâmbio,1,1600.0,0.0,App
A001914,S001444,2024-08-20,5588.41,18,Transporte,1,1600.0,418.68,App
A001915,S000269,2024-03-28,1502.18,12,Moradia,0,950.0,578.75,Agência
A001916,S000167,2024-05-14,2299.08,12,Taxas/Documentos,1,0.0,656.37,Web
A001917,S000246,2025-01-18,2149.27,18,Notebook,0,400.0,305.9,Agência
A001918,S001067,2024-05-09,1457.57,9,Moradia,0,950.0,49.03,Web
A001919,S000747,2024-05-09,1186.5,9,Taxas/Documentos,0,700.0,777.56,App
A001920,S001516,2024-10-16,3904.51,6,Moradia,0,400.0,116.68,Web
A001921,S000383,2024-06-07,8815.0,12,Transporte,0,400.0,427.41,App
A001922,S001020,2024-06-24,3268.67,9,Intercâmbio,1,1200.0,368.67,Web
A001923,S000915,2024-10-25,2924.67,6,Curso,1,1200.0,339.73,WhatsApp
A001924,S001765,2024-04-13,1258.28,9,Intercâmbio,0,400.0,443.79,App
A001925,S000609,2024-12-14,2030.56,9,Transporte,1,950.0,365.48,Web
A001926,S000256,2024-10-13,6116.98,12,Taxas/Documentos,1,1200.0,0.0,App
A001927,S001094,2024-05-21,1991.84,12,Curso,0,0.0,128.21,App
A001928,S000437,2024-10-09,2802.64,9,Moradia,0,400.0,77.57,App
A001929,S000305,2024-04-07,1383.29,9,Intercâmbio,0,400.0,126.35,Web
A001930,S001134,2024-12-26,912.58,9,Taxas/Documentos,0,400.0,627.16,Agência
A001931,S001562,2024-05-04,5239.03,18,Taxas/Documentos,1,1200.0,316.24,App
A001932,S001441,2024-09-22,1124.68,9,Moradia,0,2200.0,566.77,App
A001933,S000655,2024-05-15,1359.87,12,Moradia,0,950.0,315.0,App
A001934,S001086,2024-08-09,4125.72,12,Taxas/Documentos,0,1600.0,51.64,Web
A001935,S000654,2024-06-24,4453.37,24,Taxas/Documentos,1,1600.0,0.0,App
A001936,S000056,2024-07-21,1702.54,3,Saúde,0,950.0,0.0,App
A001937,S001412,2024-07-15,1340.78,9,Transporte,0,2200.0,526.89,App
A001938,S000721,2024-07-01,2846.9,6,Curso,0,950.0,201.69,Web
A001939,S000231,2024-09-03,4852.85,18,Intercâmbio,0,1600.0,338.81,App
A001940,S001709,2024-10-02,3815.89,6,Intercâmbio,0,1600.0,113.09,App
A001941,S000071,2024-04-21,4992.44,12,Saúde,1,0.0,320.65,Web
A001942,S001485,2024-11-25,1539.12,6,Saúde,0,950.0,762.01,App
A001943,S001258,2024-06-22,3056.68,24,Saúde,0,1200.0,457.94,App
A001944,S001382,2025-01-19,1621.12,18,Notebook,0,950.0,495.52,App
A001945,S000963,2024-09-29,1616.08,9,Curso,0,950.0,477.69,App
A001946,S001676,2024-10-21,873.61,9,Moradia,0,2200.0,108.56,WhatsApp
A001947,S001158,2024-08-01,831.47,3,Moradia,1,950.0,487.81,App
A001948,S001515,2024-08-14,1585.8,6,Curso,0,2200.0,364.44,App
A001949,S000022,2024-07-10,2678.89,18,Notebook,0,400.0,30.06,App
A001950,S001538,2024-07-25,2833.68,9,Saúde,0,1600.0,769.86,App
A001951,S001021,2024-04-12,1680.57,12,Intercâmbio,1,700.0,295.45,App
A001952,S001017,2024-05-28,2024.1,3,Moradia,1,0.0,0.0,WhatsApp
A001953,S000955,2024-05-17,2188.54,12,Notebook,0,1600.0,699.18,Agência
A001954,S000341,2025-01-18,1605.95,12,Intercâmbio,1,950.0,334.58,WhatsApp
A001955,S001179,2024-05-13,1122.2,24,Taxas/Documentos,0,1200.0,0.0,App
A001956,S000924,2024-07-09,1351.47,6,Notebook,0,700.0,0.0,Web
A001957,S000562,2024-10-01,2078.03,9,Saúde,1,400.0,823.89,Web
A001958,S001482,2024-04-24,1175.3,6,Moradia,1,1600.0,0.0,Web
A001959,S000326,2024-11-29,5413.97,9,Intercâmbio,0,0.0,170.92,Agência
A001960,S000645,2024-06-28,2264.59,18,Taxas/Documentos,0,950.0,1210.75,Agência
A001961,S001330,2024-06-03,4121.43,9,Transporte,0,400.0,0.0,App
A001962,S000853,2024-02-24,1415.39,6,Intercâmbio,0,950.0,0.0,App
A001963,S000124,2024-04-14,2782.67,9,Curso,1,1600.0,116.81,App
A001964,S000709,2024-10-19,738.09,12,Intercâmbio,1,950.0,0.0,App
A001965,S000766,2024-07-09,3139.79,9,Taxas/Documentos,0,700.0,0.0,App
A001966,S001525,2024-04-09,7665.09,12,Taxas/Documentos,1,950.0,856.52,WhatsApp
A001967,S001232,2024-02-09,1937.71,12,Transporte,0,1200.0,172.77,App
A001968,S001041,2024-07-31,1161.18,9,Taxas/Documentos,0,1200.0,91.12,Web
A001969,S000484,2025-01-27,1194.85,12,Saúde,0,950.0,936.04,WhatsApp
A001970,S001248,2024-09-10,2751.14,6,Moradia,0,950.0,523.71,App
A001971,S001359,2024-03-11,2239.18,6,Taxas/Documentos,0,950.0,316.64,Web
A001972,S000421,2024-10-10,1879.71,12,Taxas/Documentos,0,0.0,731.18,App
A001973,S000552,2024-08-19,7716.16,9,Moradia,1,2200.0,220.12,Agência
A001974,S001707,2024-04-07,2456.02,18,Transporte,0,950.0,0.0,App
A001975,S000878,2024-10-09,4023.15,12,Taxas/Documentos,0,1600.0,749.5,App
A001976,S000779,2024-06-14,1455.83,12,Saúde,1,400.0,0.0,WhatsApp
A001977,S000815,2024-07-19,1217.27,12,Saúde,1,700.0,0.0,App
A001978,S001475,2024-12-19,1360.84,12,Intercâmbio,1,2200.0,501.96,Web
A001979,S001229,2024-03-29,3288.98,12,Intercâmbio,1,1600.0,458.49,WhatsApp
A001980,S001118,2024-06-30,1279.86,12,Notebook,0,950.0,306.82,Agência
A001981,S001367,2024-10-06,1334.45,9,Taxas/Documentos,0,2200.0,0.0,App
A001982,S001248,2024-02-14,1714.12,9,Moradia,1,700.0,155.94,Agência
A001983,S000671,2025-01-18,7168.46,3,Notebook,0,1600.0,0.0,App
A001984,S000672,2024-07-20,2492.22,12,Saúde,0,700.0,389.78,Web
A001985,S001199,2024-02-07,3833.38,9,Curso,0,700.0,306.48,App
A001986,S000838,2024-06-04,1430.83,12,Moradia,0,700.0,760.87,App
A001987,S000677,2024-04-23,3974.54,12,Taxas/Documentos,1,1200.0,0.0,Web
A001988,S000945,2024-08-16,2968.63,6,Taxas/Documentos,1,1200.0,338.78,App
A001989,S000155,2024-08-04,2856.5,12,Transporte,1,700.0,2038.24,Web
A001990,S000082,2024-12-03,1103.41,12,Notebook,1,400.0,473.79,WhatsApp
A001991,S000203,2024-03-25,4694.05,9,Saúde,0,400.0,888.49,Web
A001992,S001270,2024-06-05,891.03,9,Curso,0,0.0,418.28,WhatsApp
A001993,S000903,2024-03-21,2491.3,12,Curso,0,0.0,580.73,App
A001994,S000945,2024-06-14,2713.44,12,Intercâmbio,0,2200.0,277.44,Web
A001995,S000013,2024-11-12,6766.18,9,Transporte,1,950.0,0.0,WhatsApp
A001996,S001075,2024-11-22,7363.56,6,Intercâmbio,0,1600.0,203.07,Web
A001997,S000905,2024-05-19,2761.99,6,Taxas/Documentos,0,1200.0,3.93,App
A001998,S000154,2024-04-01,2703.0,6,Transporte,0,700.0,407.14,App
A001999,S000743,2024-06-28,1916.88,9,Transporte,0,700.0,0.0,Web
A002000,S000661,2024-03-04,1896.09,3,Moradia,0,700.0,860.35,App
A002001,S000863,2024-06-04,2809.27,9,Saúde,1,700.0,0.0,App
A002002,S001413,2024-10-28,3151.71,3,Intercâmbio,0,950.0,929.75,App
A002003,S000268,2024-05-31,831.07,24,Intercâmbio,0,2200.0,168.99,App
A002004,S000791,2024-09-24,7364.26,12,Intercâmbio,0,950.0,0.0,App
A002005,S000004,2024-09-21,2388.15,6,Taxas/Documentos,0,400.0,665.3,Agência
A002006,S000517,2024-11-09,2285.55,6,Transporte,0,1200.0,316.54,App
A002007,S001123,2024-04-11,4038.93,12,Notebook,1,950.0,336.81,App
A002008,S001576,2025-01-29,2763.76,12,Transporte,1,400.0,203.58,App
A002009,S001006,2024-10-08,7355.6,12,Saúde,0,1600.0,0.0,App
A002010,S000197,2024-11-04,3713.39,9,Transporte,1,400.0,410.56,App
A002011,S001120,2024-05-06,1449.7,9,Saúde,0,400.0,148.85,App
A002012,S001299,2024-05-10,1339.53,3,Curso,1,1200.0,652.67,App
A002013,S000107,2024-07-24,3423.36,18,Saúde,1,1200.0,0.0,Web
A002014,S001421,2024-09-30,5464.52,24,Moradia,0,950.0,357.27,WhatsApp
A002015,S001698,2024-12-29,873.99,24,Notebook,0,1600.0,449.43,App
A002016,S000193,2024-11-10,2047.63,18,Moradia,1,400.0,124.55,Web
A002017,S000517,2024-05-11,3131.73,18,Transporte,0,1600.0,543.88,App
A002018,S001712,2024-12-14,1286.9,3,Taxas/Documentos,0,400.0,445.84,App
A002019,S000419,2024-04-25,4377.43,12,Moradia,1,1200.0,107.47,App
A002020,S000045,2024-08-24,1389.49,6,Notebook,0,700.0,113.39,App
A002021,S000365,2024-12-30,5634.58,12,Notebook,0,1200.0,0.0,App
